symbol,name,market,sector,industry,theme,note
2385.T,総医研ホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
2388.T,ウェッジホールディングス,JP,その他金融業,金融（除く銀行）,その他金融業,グロース（内国株式）
2391.T,プラネット,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2393.T,日本ケアサプライ,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2395.T,新日本科学,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
2404.T,鉄人化ホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2408.T,ＫＧ情報,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2410.T,キャリアデザインセンター,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
2411.T,ゲンダイエージェンシー,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
2413.T,エムスリー,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
2415.T,ヒューマンホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2418.T,ツカダ・グローバルホールディング,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
241A.T,ＲＯＸＸ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
2424.T,ブラス,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2425.T,ケアサービス,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2428.T,ウェルネット,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2429.T,ワールドホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
2432.T,ディー・エヌ・エー,JP,情報・通信業,情報通信・サービスその他,情報・通信業,プライム（内国株式）
2433.T,博報堂ＤＹホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
2435.T,シダー,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2436.T,共同ピーアール,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2437.T,Ｓｈｉｎｗａ Ｗｉｓｅ Ｈｏｌｄｉｎｇｓ,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2438.T,アスカネット,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
2440.T,ぐるなび,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2445.T,タカミヤ,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2449.T,プラップジャパン,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
244A.T,グロースエクスパートナーズ,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
2454.T,オールアバウト,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2459.T,アウンコンサルティング,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
245A.T,ＩＮＧＳ,JP,小売業,小売,小売業,グロース（内国株式）
2461.T,ファンコミュニケーションズ,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
2462.T,ライク,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
2464.T,Ａｏｂａ‐ＢＢＴ,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2469.T,ヒビノ,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
246A.T,アスア,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
2471.T,エスプール,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
2475.T,ＷＤＢホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
2477.T,手間いらず,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
2479.T,ジェイテック,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
247A.T,Ａｉロボティクス,JP,化学,素材・化学,化学,グロース（内国株式）
2480.T,システム・ロケーション,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
2481.T,タウンニュース社,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2483.T,翻訳センター,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2484.T,出前館,JP,情報・通信業,情報通信・サービスその他,情報・通信業,スタンダード（内国株式）
2485.T,ティア,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2488.T,ＪＴＰ,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2489.T,アドウェイズ,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
248A.T,キッズスター,JP,情報・通信業,情報通信・サービスその他,情報・通信業,グロース（内国株式）
2491.T,バリューコマース,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
2492.T,インフォマート,JP,サービス業,情報通信・サービスその他,サービス業,プライム（内国株式）
2493.T,イーサポートリンク,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2497.T,ユナイテッド,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
2498.T,オリエンタルコンサルタンツホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2499.T,日本和装ホールディングス,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
2501.T,サッポロホールディングス,JP,食料品,食品,食料品,プライム（内国株式）
2502.T,アサヒグループホールディングス,JP,食料品,食品,食料品,プライム（内国株式）
2503.T,キリンホールディングス,JP,食料品,食品,食料品,プライム（内国株式）
250A.T,シマダヤ,JP,食料品,食品,食料品,スタンダード（内国株式）
2531.T,宝ホールディングス,JP,食料品,食品,食料品,プライム（内国株式）
2533.T,オエノンホールディングス,JP,食料品,食品,食料品,プライム（内国株式）
253A.T,ＥＴＳグループ,JP,建設業,建設・資材,建設業,スタンダード（内国株式）
254A.T,ＡＩフュージョンキャピタルグループ,JP,証券、商品先物取引業,金融（除く銀行）,証券、商品先物取引業,スタンダード（内国株式）
255A.T,ジーエルテクノホールディングス,JP,精密機器,電機・精密,精密機器,スタンダード（内国株式）
256A.T,飛島ホールディングス,JP,建設業,建設・資材,建設業,プライム（内国株式）
2573.T,北海道コカ・コーラボトリング,JP,食料品,食品,食料品,スタンダード（内国株式）
2579.T,コカ・コーラ ボトラーズジャパンホールディングス,JP,食料品,食品,食料品,プライム（内国株式）
2585.T,ライフドリンク カンパニー,JP,食料品,食品,食料品,プライム（内国株式）
2586.T,フルッタフルッタ,JP,食料品,食品,食料品,グロース（内国株式）
2587.T,サントリービバレッジ＆フード,JP,食料品,食品,食料品,プライム（内国株式）
2588.T,プレミアムウォーターホールディングス,JP,食料品,食品,食料品,スタンダード（内国株式）
2590.T,ダイドーグループホールディングス,JP,食料品,食品,食料品,プライム（内国株式）
2593.T,伊藤園,JP,食料品,食品,食料品,プライム（内国株式）
2594.T,キーコーヒー,JP,食料品,食品,食料品,プライム（内国株式）
2597.T,ユニカフェ,JP,食料品,食品,食料品,スタンダード（内国株式）
2602.T,日清オイリオグループ,JP,食料品,食品,食料品,プライム（内国株式）
2607.T,不二製油,JP,食料品,食品,食料品,プライム（内国株式）
2612.T,かどや製油,JP,食料品,食品,食料品,スタンダード（内国株式）
2613.T,Ｊ－オイルミルズ,JP,食料品,食品,食料品,プライム（内国株式）
261A.T,日水コン,JP,サービス業,情報通信・サービスその他,サービス業,スタンダード（内国株式）
262A.T,インターメスティック,JP,小売業,小売,小売業,プライム（内国株式）
264A.T,Ｓｃｈｏｏ,JP,サービス業,情報通信・サービスその他,サービス業,グロース（内国株式）
